# timestamp(s) x y z q_x q_y q_z q_w
0.79 24.3872 11.1411 6.83872 -0.113928 0.0562588 0.985165 -0.115346
0.7925 24.3833 11.1602 6.82005 -0.114188 0.0560045 0.985104 -0.115732
0.795 24.3795 11.1792 6.80126 -0.114448 0.0557496 0.985043 -0.116117
0.7975 24.3756 11.1982 6.78236 -0.114707 0.0554943 0.984982 -0.116503
0.8 24.3717 11.2172 6.76336 -0.114965 0.0552383 0.984921 -0.116889
0.8025 24.3678 11.2363 6.74424 -0.115222 0.0549819 0.984859 -0.117275
0.805 24.3638 11.2553 6.72502 -0.115478 0.0547249 0.984797 -0.117661
0.8075 24.3599 11.2743 6.70569 -0.115734 0.0544674 0.984735 -0.118047
0.81 24.3559 11.2933 6.68625 -0.115988 0.0542093 0.984673 -0.118434
0.8125 24.352 11.3123 6.66671 -0.116242 0.0539508 0.984611 -0.11882
0.815 24.348 11.3313 6.64707 -0.116494 0.0536917 0.984549 -0.119207
0.8175 24.344 11.3503 6.62732 -0.116746 0.0534321 0.984486 -0.119594
0.82 24.34 11.3693 6.60748 -0.116997 0.053172 0.984423 -0.119981
0.8225 24.336 11.3883 6.58754 -0.117246 0.0529114 0.98436 -0.120369
0.825 24.332 11.4072 6.5675 -0.117495 0.0526502 0.984297 -0.120756
0.8275 24.328 11.4262 6.54736 -0.117743 0.0523886 0.984234 -0.121144
0.83 24.3239 11.4452 6.52712 -0.117991 0.0521264 0.98417 -0.121531
0.8325 24.3199 11.4642 6.5068 -0.118237 0.0518638 0.984107 -0.121919
0.835 24.3158 11.4831 6.48638 -0.118482 0.0516007 0.984043 -0.122307
0.8375 24.3117 11.5021 6.46586 -0.118726 0.051337 0.983979 -0.122695
0.84 24.3076 11.521 6.44526 -0.11897 0.0510729 0.983915 -0.123084
0.8425 24.3035 11.54 6.42457 -0.119212 0.0508083 0.98385 -0.123472
0.845 24.2994 11.5589 6.40379 -0.119454 0.0505431 0.983786 -0.123861
0.8475 24.2953 11.5779 6.38292 -0.119694 0.0502775 0.983721 -0.12425
0.85 24.2911 11.5968 6.36197 -0.119934 0.0500114 0.983656 -0.124639
0.8525 24.287 11.6158 6.34094 -0.120173 0.0497449 0.983591 -0.125028
0.855 24.2828 11.6347 6.31982 -0.12041 0.0494778 0.983526 -0.125417
0.8575 24.2787 11.6536 6.29862 -0.120647 0.0492103 0.983461 -0.125806
0.86 24.2745 11.6725 6.27734 -0.120883 0.0489423 0.983395 -0.126196
0.8625 24.2703 11.6915 6.25598 -0.121118 0.0486738 0.98333 -0.126586
0.865 24.2661 11.7104 6.23454 -0.121352 0.0484048 0.983264 -0.126976
0.8675 24.2618 11.7293 6.21303 -0.121585 0.0481354 0.983198 -0.127366
0.87 24.2576 11.7482 6.19144 -0.121817 0.0478655 0.983132 -0.127756
0.8725 24.2534 11.7671 6.16978 -0.122048 0.0475952 0.983065 -0.128146
0.875 24.2491 11.786 6.14805 -0.122279 0.0473244 0.982999 -0.128537
0.8775 24.2448 11.8049 6.12625 -0.122508 0.0470531 0.982932 -0.128927
0.88 24.2406 11.8238 6.10437 -0.122736 0.0467814 0.982865 -0.129318
0.8825 24.2363 11.8427 6.08243 -0.122963 0.0465092 0.982798 -0.129709
0.885 24.232 11.8616 6.06042 -0.12319 0.0462365 0.982731 -0.1301
0.8875 24.2276 11.8804 6.03835 -0.123415 0.0459635 0.982664 -0.130491
0.89 24.2233 11.8993 6.01621 -0.12364 0.0456899 0.982596 -0.130883
0.8925 24.219 11.9182 5.99401 -0.123863 0.0454159 0.982529 -0.131274
0.895 24.2146 11.9371 5.97175 -0.124086 0.0451415 0.982461 -0.131666
0.8975 24.2103 11.9559 5.94943 -0.124307 0.0448667 0.982393 -0.132058
0.9 24.2059 11.9748 5.92705 -0.124528 0.0445914 0.982325 -0.13245
0.9025 24.2015 11.9936 5.90461 -0.124747 0.0443157 0.982256 -0.132842
0.905 24.1971 12.0125 5.88212 -0.124966 0.0440395 0.982188 -0.133234
0.9075 24.1927 12.0313 5.85957 -0.125184 0.0437629 0.982119 -0.133627
0.91 24.1882 12.0502 5.83697 -0.1254 0.0434859 0.98205 -0.134019
0.9125 24.1838 12.069 5.81432 -0.125616 0.0432085 0.981981 -0.134412
0.915 24.1794 12.0878 5.79162 -0.125831 0.0429306 0.981912 -0.134805
0.9175 24.1749 12.1067 5.76887 -0.126044 0.0426523 0.981843 -0.135198
0.92 24.1704 12.1255 5.74607 -0.126257 0.0423736 0.981773 -0.135591
0.9225 24.166 12.1443 5.72323 -0.126469 0.0420945 0.981704 -0.135984
0.925 24.1615 12.1631 5.70034 -0.12668 0.041815 0.981634 -0.136378
0.9275 24.157 12.1819 5.6774 -0.126889 0.0415351 0.981564 -0.136771
0.93 24.1524 12.2007 5.65443 -0.127098 0.0412548 0.981494 -0.137165
0.9325 24.1479 12.2195 5.63142 -0.127306 0.040974 0.981423 -0.137559
0.935 24.1434 12.2383 5.60836 -0.127513 0.0406929 0.981353 -0.137953
0.9375 24.1388 12.2571 5.58527 -0.127719 0.0404113 0.981282 -0.138347
0.94 24.1342 12.2759 5.56214 -0.127923 0.0401294 0.981211 -0.138742
0.9425 24.1297 12.2947 5.53898 -0.128127 0.0398471 0.981141 -0.139136
0.945 24.1251 12.3135 5.51579 -0.12833 0.0395643 0.981069 -0.139531
0.9475 24.1205 12.3322 5.49256 -0.128532 0.0392812 0.980998 -0.139926
0.95 24.1159 12.351 5.4693 -0.128733 0.0389977 0.980927 -0.140321
0.9525 24.1112 12.3698 5.44602 -0.128932 0.0387139 0.980855 -0.140716
0.955 24.1066 12.3885 5.4227 -0.129131 0.0384296 0.980783 -0.141111
0.9575 24.102 12.4073 5.39936 -0.129329 0.038145 0.980711 -0.141506
0.96 24.0973 12.426 5.376 -0.129526 0.0378599 0.980639 -0.141902
0.9625 24.0926 12.4448 5.35261 -0.129721 0.0375745 0.980567 -0.142297
0.965 24.0879 12.4635 5.3292 -0.129916 0.0372888 0.980495 -0.142693
0.9675 24.0832 12.4823 5.30577 -0.13011 0.0370027 0.980422 -0.143089
0.97 24.0785 12.501 5.28232 -0.130303 0.0367162 0.98035 -0.143485
0.9725 24.0738 12.5197 5.25886 -0.130494 0.0364293 0.980277 -0.143881
0.975 24.0691 12.5384 5.23538 -0.130685 0.0361421 0.980204 -0.144278
0.9775 24.0643 12.5572 5.21188 -0.130875 0.0358545 0.98013 -0.144674
0.98 24.0596 12.5759 5.18837 -0.131063 0.0355666 0.980057 -0.145071
0.9825 24.0548 12.5946 5.16485 -0.131251 0.0352783 0.979984 -0.145468
0.985 24.05 12.6133 5.14132 -0.131437 0.0349896 0.97991 -0.145865
0.9875 24.0453 12.632 5.11778 -0.131623 0.0347007 0.979836 -0.146262
0.99 24.0405 12.6507 5.09423 -0.131808 0.0344113 0.979762 -0.146659
0.9925 24.0356 12.6694 5.07068 -0.131991 0.0341217 0.979688 -0.147056
0.995 24.0308 12.6881 5.04712 -0.132173 0.0338316 0.979614 -0.147454
0.9975 24.026 12.7067 5.02356 -0.132355 0.0335413 0.979539 -0.147851
1 24.0211 12.7254 5 -0.132535 0.0332506 0.979465 -0.148249
1.0025 24.0163 12.7441 4.97644 -0.132715 0.0329596 0.97939 -0.148647
1.005 24.0114 12.7628 4.95288 -0.132893 0.0326682 0.979315 -0.149045
1.0075 24.0065 12.7814 4.92932 -0.13307 0.0323766 0.97924 -0.149443
1.01 24.0016 12.8001 4.90577 -0.133247 0.0320846 0.979165 -0.149841
1.0125 23.9967 12.8187 4.88222 -0.133422 0.0317922 0.979089 -0.15024
1.015 23.9918 12.8374 4.85868 -0.133596 0.0314996 0.979014 -0.150638
1.0175 23.9869 12.856 4.83515 -0.133769 0.0312066 0.978938 -0.151037
1.02 23.9819 12.8747 4.81163 -0.133941 0.0309134 0.978862 -0.151436
1.0225 23.977 12.8933 4.78812 -0.134112 0.0306198 0.978786 -0.151835
1.025 23.972 12.9119 4.76462 -0.134282 0.0303259 0.97871 -0.152234
1.0275 23.967 12.9305 4.74114 -0.134451 0.0300317 0.978634 -0.152633
1.03 23.962 12.9492 4.71768 -0.134619 0.0297372 0.978557 -0.153032
1.0325 23.957 12.9678 4.69423 -0.134786 0.0294424 0.978481 -0.153432
1.035 23.952 12.9864 4.6708 -0.134952 0.0291473 0.978404 -0.153831
1.0375 23.947 13.005 4.64739 -0.135117 0.0288519 0.978327 -0.154231
1.04 23.942 13.0236 4.624 -0.13528 0.0285562 0.97825 -0.154631
1.0425 23.9369 13.0422 4.60064 -0.135443 0.0282602 0.978173 -0.155031
1.045 23.9319 13.0608 4.5773 -0.135605 0.027964 0.978095 -0.155431
1.0475 23.9268 13.0794 4.55398 -0.135765 0.0276674 0.978018 -0.155832
1.05 23.9217 13.0979 4.5307 -0.135925 0.0273706 0.97794 -0.156232
1.0525 23.9166 13.1165 4.50744 -0.136083 0.0270735 0.977862 -0.156632
1.055 23.9115 13.1351 4.48421 -0.13624 0.0267761 0.977784 -0.157033
1.0575 23.9064 13.1536 4.46102 -0.136397 0.0264784 0.977706 -0.157434
1.06 23.9013 13.1722 4.43786 -0.136552 0.0261805 0.977628 -0.157835
1.0625 23.8961 13.1908 4.41473 -0.136706 0.0258822 0.977549 -0.158236
1.065 23.891 13.2093 4.39164 -0.136859 0.0255838 0.977471 -0.158637
1.0675 23.8858 13.2278 4.36858 -0.137011 0.025285 0.977392 -0.159038
1.07 23.8806 13.2464 4.34557 -0.137162 0.024986 0.977313 -0.15944
1.0725 23.8754 13.2649 4.3226 -0.137312 0.0246868 0.977234 -0.159841
1.075 23.8702 13.2834 4.29966 -0.137461 0.0243873 0.977155 -0.160243
1.0775 23.865 13.302 4.27677 -0.137609 0.0240875 0.977076 -0.160645
1.08 23.8598 13.3205 4.25393 -0.137755 0.0237875 0.976996 -0.161047
1.0825 23.8546 13.339 4.23113 -0.137901 0.0234872 0.976917 -0.161449
1.085 23.8493 13.3575 4.20838 -0.138045 0.0231867 0.976837 -0.161851
1.0875 23.8441 13.376 4.18568 -0.138189 0.0228859 0.976757 -0.162253
1.09 23.8388 13.3945 4.16303 -0.138331 0.0225849 0.976677 -0.162655
1.0925 23.8335 13.413 4.14043 -0.138473 0.0222837 0.976597 -0.163058
1.095 23.8282 13.4315 4.11788 -0.138613 0.0219822 0.976516 -0.163461
1.0975 23.8229 13.45 4.09539 -0.138752 0.0216805 0.976436 -0.163863
1.1 23.8176 13.4684 4.07295 -0.13889 0.0213786 0.976355 -0.164266
1.1025 23.8123 13.4869 4.05057 -0.139027 0.0210765 0.976274 -0.164669
1.105 23.807 13.5054 4.02825 -0.139163 0.0207741 0.976193 -0.165072
1.1075 23.8016 13.5238 4.00599 -0.139298 0.0204715 0.976112 -0.165476
1.11 23.7962 13.5423 3.98379 -0.139431 0.0201687 0.976031 -0.165879
1.1125 23.7909 13.5608 3.96165 -0.139564 0.0198656 0.975949 -0.166282
1.115 23.7855 13.5792 3.93958 -0.139696 0.0195624 0.975868 -0.166686
1.1175 23.7801 13.5976 3.91757 -0.139826 0.0192589 0.975786 -0.16709
1.12 23.7747 13.6161 3.89563 -0.139955 0.0189552 0.975704 -0.167493
1.1225 23.7693 13.6345 3.87375 -0.140084 0.0186514 0.975622 -0.167897
1.125 23.7638 13.6529 3.85195 -0.140211 0.0183473 0.97554 -0.168301
1.1275 23.7584 13.6713 3.83022 -0.140337 0.018043 0.975458 -0.168706
1.13 23.7529 13.6898 3.80856 -0.140462 0.0177386 0.975376 -0.16911
1.1325 23.7475 13.7082 3.78697 -0.140586 0.0174339 0.975293 -0.169514
1.135 23.742 13.7266 3.76546 -0.140709 0.017129 0.97521 -0.169919
1.1375 23.7365 13.745 3.74402 -0.14083 0.016824 0.975128 -0.170323
1.14 23.731 13.7634 3.72266 -0.140951 0.0165188 0.975045 -0.170728
1.1425 23.7255 13.7817 3.70138 -0.141071 0.0162133 0.974961 -0.171133
1.145 23.72 13.8001 3.68018 -0.141189 0.0159077 0.974878 -0.171538
1.1475 23.7144 13.8185 3.65906 -0.141306 0.015602 0.974795 -0.171943
1.15 23.7089 13.8369 3.63803 -0.141423 0.015296 0.974711 -0.172348
1.1525 23.7033 13.8552 3.61708 -0.141538 0.0149899 0.974627 -0.172753
1.155 23.6978 13.8736 3.59621 -0.141652 0.0146836 0.974544 -0.173158
1.1575 23.6922 13.8919 3.57543 -0.141765 0.0143771 0.97446 -0.173564
1.16 23.6866 13.9103 3.55474 -0.141877 0.0140705 0.974376 -0.17397
1.1625 23.681 13.9286 3.53414 -0.141987 0.0137637 0.974291 -0.174375
1.165 23.6754 13.947 3.51362 -0.142097 0.0134568 0.974207 -0.174781
1.1675 23.6697 13.9653 3.4932 -0.142205 0.0131497 0.974122 -0.175187
1.17 23.6641 13.9836 3.47288 -0.142313 0.0128424 0.974038 -0.175593
1.1725 23.6584 14.002 3.45264 -0.142419 0.012535 0.973953 -0.175999
1.175 23.6528 14.0203 3.4325 -0.142524 0.0122275 0.973868 -0.176405
1.1775 23.6471 14.0386 3.41246 -0.142628 0.0119198 0.973783 -0.176811
1.18 23.6414 14.0569 3.39252 -0.142731 0.0116119 0.973698 -0.177218
1.1825 23.6357 14.0752 3.37268 -0.142833 0.0113039 0.973612 -0.177624
1.185 23.63 14.0935 3.35293 -0.142934 0.0109958 0.973527 -0.178031
1.1875 23.6243 14.1118 3.33329 -0.143033 0.0106875 0.973441 -0.178437
1.19 23.6186 14.13 3.31375 -0.143132 0.0103792 0.973355 -0.178844
1.1925 23.6128 14.1483 3.29431 -0.143229 0.0100706 0.973269 -0.179251
1.195 23.6071 14.1666 3.27498 -0.143326 0.00976199 0.973183 -0.179658
1.1975 23.6013 14.1849 3.25576 -0.143421 0.00945322 0.973097 -0.180065
1.2 23.5955 14.2031 3.23664 -0.143515 0.00914433 0.973011 -0.180472
1.2025 23.5897 14.2214 3.21764 -0.143608 0.00883532 0.972924 -0.18088
1.205 23.5839 14.2396 3.19874 -0.1437 0.0085262 0.972837 -0.181287
1.2075 23.5781 14.2579 3.17995 -0.14379 0.00821696 0.972751 -0.181694
1.21 23.5723 14.2761 3.16128 -0.14388 0.00790761 0.972664 -0.182102
1.2125 23.5665 14.2943 3.14272 -0.143968 0.00759816 0.972577 -0.182509
1.215 23.5606 14.3125 3.12427 -0.144056 0.0072886 0.97249 -0.182917
1.2175 23.5548 14.3308 3.10594 -0.144142 0.00697893 0.972402 -0.183325
1.22 23.5489 14.349 3.08773 -0.144227 0.00666917 0.972315 -0.183733
1.2225 23.543 14.3672 3.06963 -0.144311 0.00635931 0.972227 -0.184141
1.225 23.5371 14.3854 3.05166 -0.144394 0.00604936 0.97214 -0.184549
1.2275 23.5312 14.4036 3.0338 -0.144476 0.00573932 0.972052 -0.184957
1.23 23.5253 14.4218 3.01606 -0.144556 0.00542919 0.971964 -0.185365
1.2325 23.5194 14.44 2.99845 -0.144636 0.00511897 0.971876 -0.185774
1.235 23.5135 14.4581 2.98096 -0.144714 0.00480867 0.971787 -0.186182
1.2375 23.5075 14.4763 2.9636 -0.144791 0.00449829 0.971699 -0.186591
1.24 23.5015 14.4945 2.94636 -0.144868 0.00418783 0.971611 -0.186999
1.2425 23.4956 14.5126 2.92925 -0.144943 0.00387729 0.971522 -0.187408
1.245 23.4896 14.5308 2.91226 -0.145016 0.00356669 0.971433 -0.187817
1.2475 23.4836 14.5489 2.89541 -0.145089 0.00325601 0.971344 -0.188225
1.25 23.4776 14.5671 2.87868 -0.145161 0.00294527 0.971255 -0.188634
1.2525 23.4716 14.5852 2.86208 -0.145231 0.00263447 0.971166 -0.189043
1.255 23.4655 14.6034 2.84562 -0.145301 0.0023236 0.971077 -0.189452
1.2575 23.4595 14.6215 2.82929 -0.145369 0.00201268 0.970987 -0.189862
1.26 23.4535 14.6396 2.81309 -0.145436 0.0017017 0.970898 -0.190271
1.2625 23.4474 14.6577 2.79703 -0.145502 0.00139066 0.970808 -0.19068
1.265 23.4413 14.6758 2.78111 -0.145567 0.00107958 0.970718 -0.19109
1.2675 23.4352 14.6939 2.76532 -0.14563 0.000768448 0.970628 -0.191499
1.27 23.4291 14.712 2.74967 -0.145693 0.000457272 0.970538 -0.191909
1.2725 23.423 14.7301 2.73415 -0.145754 0.000146054 0.970448 -0.192318
1.275 23.4169 14.7482 2.71878 -0.145815 -0.000165203 0.970358 -0.192728
1.2775 23.4108 14.7663 2.70355 -0.145874 -0.000476497 0.970267 -0.193138
1.28 23.4046 14.7843 2.68846 -0.145932 -0.000787824 0.970177 -0.193548
1.2825 23.3985 14.8024 2.67351 -0.145989 -0.00109918 0.970086 -0.193957
1.285 23.3923 14.8205 2.65871 -0.146045 -0.00141057 0.969995 -0.194367
1.2875 23.3861 14.8385 2.64405 -0.146099 -0.00172198 0.969904 -0.194777
1.29 23.38 14.8566 2.62953 -0.146153 -0.00203342 0.969813 -0.195188
1.2925 23.3738 14.8746 2.61517 -0.146205 -0.00234487 0.969722 -0.195598
1.295 23.3675 14.8926 2.60095 -0.146256 -0.00265635 0.96963 -0.196008
1.2975 23.3613 14.9107 2.58687 -0.146306 -0.00296783 0.969539 -0.196418
1.3 23.3551 14.9287 2.57295 -0.146355 -0.00327933 0.969447 -0.196829
1.3025 23.3488 14.9467 2.55917 -0.146403 -0.00359084 0.969355 -0.197239
1.305 23.3426 14.9647 2.54555 -0.14645 -0.00390236 0.969264 -0.19765
1.3075 23.3363 14.9827 2.53208 -0.146495 -0.00421387 0.969172 -0.19806
1.31 23.33 15.0007 2.51876 -0.14654 -0.00452539 0.969079 -0.198471
1.3125 23.3238 15.0187 2.50559 -0.146583 -0.00483691 0.968987 -0.198882
1.315 23.3175 15.0367 2.49258 -0.146625 -0.00514843 0.968895 -0.199292
1.3175 23.3111 15.0547 2.47972 -0.146666 -0.00545993 0.968802 -0.199703
1.32 23.3048 15.0727 2.46702 -0.146706 -0.00577143 0.96871 -0.200114
1.3225 23.2985 15.0906 2.45447 -0.146745 -0.00608291 0.968617 -0.200525
1.325 23.2921 15.1086 2.44208 -0.146782 -0.00639438 0.968524 -0.200936
1.3275 23.2858 15.1265 2.42985 -0.146819 -0.00670583 0.968431 -0.201347
1.33 23.2794 15.1445 2.41777 -0.146854 -0.00701726 0.968338 -0.201758
1.3325 23.273 15.1624 2.40586 -0.146888 -0.00732867 0.968245 -0.20217
1.335 23.2666 15.1804 2.39411 -0.146921 -0.00764004 0.968151 -0.202581
1.3375 23.2602 15.1983 2.38251 -0.146953 -0.0079514 0.968058 -0.202992
1.34 23.2538 15.2162 2.37108 -0.146984 -0.00826271 0.967964 -0.203404
1.3425 23.2474 15.2341 2.35981 -0.147013 -0.008574 0.96787 -0.203815
1.345 23.241 15.2521 2.3487 -0.147042 -0.00888524 0.967776 -0.204226
1.3475 23.2345 15.27 2.33776 -0.147069 -0.00919645 0.967682 -0.204638
1.35 23.2281 15.2879 2.32698 -0.147095 -0.00950762 0.967588 -0.205049
1.3525 23.2216 15.3058 2.31637 -0.14712 -0.00981873 0.967494 -0.205461
1.355 23.2151 15.3236 2.30592 -0.147144 -0.0101298 0.9674 -0.205873
1.3575 23.2086 15.3415 2.29563 -0.147167 -0.0104408 0.967305 -0.206284
1.36 23.2021 15.3594 2.28552 -0.147189 -0.0107518 0.967211 -0.206696
1.3625 23.1956 15.3773 2.27557 -0.147209 -0.0110627 0.967116 -0.207108
1.365 23.1891 15.3951 2.26579 -0.147229 -0.0113736 0.967021 -0.20752
1.3675 23.1825 15.413 2.25618 -0.147247 -0.0116843 0.966926 -0.207932
1.37 23.176 15.4308 2.24674 -0.147264 -0.0119951 0.966831 -0.208344
1.3725 23.1694 15.4487 2.23746 -0.14728 -0.0123057 0.966736 -0.208756
1.375 23.1629 15.4665 2.22836 -0.147294 -0.0126163 0.966641 -0.209168
1.3775 23.1563 15.4843 2.21943 -0.147308 -0.0129268 0.966545 -0.20958
1.38 23.1497 15.5021 2.21067 -0.14732 -0.0132373 0.96645 -0.209992
1.3825 23.1431 15.52 2.20208 -0.147332 -0.0135476 0.966354 -0.210404
1.385 23.1365 15.5378 2.19367 -0.147342 -0.0138579 0.966258 -0.210816
1.3875 23.1298 15.5556 2.18543 -0.147351 -0.0141681 0.966162 -0.211229
1.39 23.1232 15.5734 2.17736 -0.147359 -0.0144782 0.966066 -0.211641
1.3925 23.1166 15.5912 2.16946 -0.147366 -0.0147882 0.96597 -0.212053
1.395 23.1099 15.6089 2.16174 -0.147371 -0.0150982 0.965874 -0.212466
1.3975 23.1032 15.6267 2.1542 -0.147376 -0.015408 0.965777 -0.212878
1.4 23.0965 15.6445 2.14683 -0.147379 -0.0157177 0.965681 -0.21329
1.4025 23.0898 15.6622 2.13964 -0.147381 -0.0160274 0.965584 -0.213703
1.405 23.0831 15.68 2.13262 -0.147382 -0.0163369 0.965488 -0.214115
1.4075 23.0764 15.6978 2.12578 -0.147382 -0.0166463 0.965391 -0.214528
1.41 23.0697 15.7155 2.11912 -0.147381 -0.0169557 0.965294 -0.21494
1.4125 23.063 15.7332 2.11263 -0.147379 -0.0172649 0.965197 -0.215353
1.415 23.0562 15.751 2.10633 -0.147375 -0.017574 0.965099 -0.215766
1.4175 23.0495 15.7687 2.1002 -0.14737 -0.017883 0.965002 -0.216178
1.42 23.0427 15.7864 2.09425 -0.147365 -0.0181918 0.964905 -0.216591
1.4225 23.0359 15.8041 2.08848 -0.147358 -0.0185006 0.964807 -0.217004
1.425 23.0291 15.8218 2.08289 -0.14735 -0.0188092 0.96471 -0.217416
1.4275 23.0223 15.8395 2.07748 -0.14734 -0.0191177 0.964612 -0.217829
1.43 23.0155 15.8572 2.07225 -0.14733 -0.019426 0.964514 -0.218242
1.4325 23.0087 15.8749 2.0672 -0.147319 -0.0197343 0.964416 -0.218655
1.435 23.0018 15.8926 2.06233 -0.147306 -0.0200424 0.964318 -0.219067
1.4375 22.995 15.9102 2.05764 -0.147292 -0.0203503 0.96422 -0.21948
1.44 22.9881 15.9279 2.05314 -0.147277 -0.0206581 0.964121 -0.219893
1.4425 22.9812 15.9456 2.04881 -0.147261 -0.0209658 0.964023 -0.220306
1.445 22.9744 15.9632 2.04467 -0.147244 -0.0212733 0.963924 -0.220719
1.4475 22.9675 15.9808 2.04071 -0.147225 -0.0215807 0.963826 -0.221132
1.45 22.9606 15.9985 2.03693 -0.147206 -0.021888 0.963727 -0.221545
1.4525 22.9536 16.0161 2.03334 -0.147185 -0.022195 0.963628 -0.221958
1.455 22.9467 16.0337 2.02993 -0.147164 -0.0225019 0.963529 -0.222371
1.4575 22.9398 16.0513 2.0267 -0.147141 -0.0228087 0.96343 -0.222784
1.46 22.9328 16.069 2.02366 -0.147117 -0.0231153 0.96333 -0.223197
1.4625 22.9259 16.0866 2.02079 -0.147091 -0.0234217 0.963231 -0.22361
1.465 22.9189 16.1042 2.01812 -0.147065 -0.023728 0.963132 -0.224023
1.4675 22.9119 16.1217 2.01562 -0.147038 -0.0240341 0.963032 -0.224436
1.47 22.9049 16.1393 2.01331 -0.147009 -0.02434 0.962932 -0.224849
1.4725 22.8979 16.1569 2.01119 -0.146979 -0.0246458 0.962833 -0.225262
1.475 22.8909 16.1745 2.00925 -0.146948 -0.0249513 0.962733 -0.225675
1.4775 22.8839 16.192 2.00749 -0.146916 -0.0252567 0.962633 -0.226088
1.48 22.8768 16.2096 2.00592 -0.146883 -0.0255619 0.962533 -0.226501
1.4825 22.8698 16.2271 2.00453 -0.146849 -0.025867 0.962432 -0.226914
1.485 22.8627 16.2447 2.00333 -0.146814 -0.0261718 0.962332 -0.227327
1.4875 22.8556 16.2622 2.00231 -0.146777 -0.0264764 0.962232 -0.22774
1.49 22.8486 16.2797 2.00148 -0.146739 -0.0267809 0.962131 -0.228154
1.4925 22.8415 16.2972 2.00083 -0.1467 -0.0270851 0.96203 -0.228567
1.495 22.8344 16.3148 2.00037 -0.14666 -0.0273892 0.96193 -0.22898
1.4975 22.8273 16.3323 2.00009 -0.146619 -0.027693 0.961829 -0.229393
1.5 22.8201 16.3498 2 -0.146577 -0.0279967 0.961728 -0.229806
1.5025 22.813 16.3673 2.00009 -0.146534 -0.0283001 0.961627 -0.230219
1.505 22.8058 16.3847 2.00037 -0.146489 -0.0286033 0.961526 -0.230632
1.5075 22.7987 16.4022 2.00083 -0.146444 -0.0289063 0.961424 -0.231045
1.51 22.7915 16.4197 2.00148 -0.146397 -0.0292091 0.961323 -0.231458
1.5125 22.7843 16.4371 2.00231 -0.146349 -0.0295117 0.961221 -0.231872
1.515 22.7771 16.4546 2.00333 -0.1463 -0.0298141 0.96112 -0.232285
1.5175 22.7699 16.4721 2.00453 -0.14625 -0.0301162 0.961018 -0.232698
1.52 22.7627 16.4895 2.00592 -0.146198 -0.0304181 0.960916 -0.233111
1.5225 22.7555 16.5069 2.00749 -0.146146 -0.0307198 0.960814 -0.233524
1.525 22.7483 16.5244 2.00925 -0.146092 -0.0310213 0.960712 -0.233937
1.5275 22.741 16.5418 2.01119 -0.146038 -0.0313225 0.96061 -0.23435
1.53 22.7338 16.5592 2.01331 -0.145982 -0.0316235 0.960508 -0.234763
1.5325 22.7265 16.5766 2.01562 -0.145925 -0.0319242 0.960406 -0.235176
1.535 22.7192 16.594 2.01812 -0.145867 -0.0322247 0.960303 -0.235589
1.5375 22.7119 16.6114 2.02079 -0.145808 -0.032525 0.960201 -0.236002
1.54 22.7046 16.6288 2.02366 -0.145747 -0.032825 0.960098 -0.236415
1.5425 22.6973 16.6462 2.0267 -0.145686 -0.0331247 0.959995 -0.236828
1.545 22.69 16.6635 2.02993 -0.145623 -0.0334242 0.959892 -0.237241
1.5475 22.6827 16.6809 2.03334 -0.14556 -0.0337235 0.959789 -0.237654
1.55 22.6753 16.6982 2.03693 -0.145495 -0.0340225 0.959686 -0.238067
1.5525 22.668 16.7156 2.04071 -0.145429 -0.0343212 0.959583 -0.23848
1.555 22.6606 16.7329 2.04467 -0.145362 -0.0346197 0.95948 -0.238893
1.5575 22.6532 16.7503 2.04881 -0.145294 -0.0349179 0.959376 -0.239306
1.56 22.6458 16.7676 2.05314 -0.145224 -0.0352159 0.959273 -0.239719
1.5625 22.6384 16.7849 2.05764 -0.145154 -0.0355135 0.959169 -0.240132
1.565 22.631 16.8022 2.06233 -0.145082 -0.0358109 0.959066 -0.240544
1.5675 22.6236 16.8195 2.0672 -0.14501 -0.036108 0.958962 -0.240957
1.57 22.6162 16.8368 2.07225 -0.144936 -0.0364049 0.958858 -0.24137
1.5725 22.6087 16.8541 2.07748 -0.144861 -0.0367014 0.958754 -0.241783
1.575 22.6013 16.8714 2.08289 -0.144785 -0.0369977 0.95865 -0.242196
1.5775 22.5938 16.8887 2.08848 -0.144708 -0.0372937 0.958546 -0.242608
1.58 22.5863 16.906 2.09425 -0.14463 -0.0375894 0.958442 -0.243021
1.5825 22.5788 16.9232 2.1002 -0.14455 -0.0378848 0.958337 -0.243434
1.585 22.5713 16.9405 2.10633 -0.14447 -0.03818 0.958233 -0.243846
1.5875 22.5638 16.9577 2.11263 -0.144388 -0.0384748 0.958128 -0.244259
1.59 22.5563 16.975 2.11912 -0.144305 -0.0387693 0.958023 -0.244671
1.5925 22.5488 16.9922 2.12578 -0.144222 -0.0390635 0.957919 -0.245084
1.595 22.5412 17.0094 2.13262 -0.144137 -0.0393574 0.957814 -0.245496
1.5975 22.5337 17.0266 2.13964 -0.144051 -0.039651 0.957709 -0.245909
1.6 22.5261 17.0438 2.14683 -0.143963 -0.0399443 0.957604 -0.246321
1.6025 22.5186 17.061 2.1542 -0.143875 -0.0402373 0.957499 -0.246734
1.605 22.511 17.0782 2.16174 -0.143786 -0.04053 0.957393 -0.247146
1.6075 22.5034 17.0954 2.16946 -0.143695 -0.0408224 0.957288 -0.247558
